GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X1_008839	scaffold_80:53050-54748	+	565	hypothetical protein													
X1_008840	scaffold_80:55210-59706	-	1280	hypothetical protein													
X1_008841	scaffold_80:63877-65200	+	440	hypothetical protein		ENOG41											
X1_008842	scaffold_80:65487-66587	+	337	hypothetical protein		ENOG41											
X1_008843	scaffold_80:67198-69159	-	529	hypothetical protein													
X1_008844	scaffold_80:69987-71006	-	265	hypothetical protein		ENOG41											
X1_008845	scaffold_80:71505-73690	+	616	hypothetical protein		ENOG41											
X1_008846	scaffold_80:74011-75271	+	419	hypothetical protein													
X1_008847	scaffold_80:76004-77069	+	354	hypothetical protein		ENOG41											
X1_008848	scaffold_80:80377-82498	-	706	hypothetical protein		ENOG41											
X1_008849	scaffold_80:83833-84722	+	256	hypothetical protein													
X1_008850	scaffold_80:86481-88338	-	310	hypothetical protein													
X1_008851	scaffold_80:91720-93270	+	403	hypothetical protein		ENOG41											
X1_008852	scaffold_80:95449-96226	-	258	hypothetical protein													
X1_008853	scaffold_80:96693-97924	+	317	hypothetical protein		ENOG41											
X1_008854	scaffold_80:98317-100837	-	602	hypothetical protein		ENOG41											
X1_008855	scaffold_80:101486-102455	+	285	hypothetical protein		ENOG41											
X1_008856	scaffold_80:102597-103240	-	193	hypothetical protein													
X1_008857	scaffold_80:104180-105502	+	364	hypothetical protein		ENOG41											
X1_008858	scaffold_80:106605-108932	+	552	hypothetical protein		ENOG41											
X1_008859	scaffold_80:109308-110206	+	262	hypothetical protein		ENOG41											
X1_008860	scaffold_80:110470-111210	-	210	hypothetical protein		ENOG41											
X1_008861	scaffold_80:113033-115049	+	671	hypothetical protein		ENOG41											
X1_008862	scaffold_80:116167-119467	+	1099	hypothetical protein													
X1_008863	scaffold_81:2555-4772	-	706	hypothetical protein		ENOG41											
X1_008864	scaffold_81:8717-12178	+	436	hypothetical protein													
X1_008865	scaffold_81:13931-15553	-	451	hypothetical protein		ENOG41											
X1_008866	scaffold_81:16348-17425	+	358	hypothetical protein		ENOG41											
X1_008867	scaffold_81:18357-23825	-	1626	hypothetical protein		ENOG41											
X1_008868	scaffold_81:28090-29734	+	547	hypothetical protein		ENOG41											
X1_008869	scaffold_81:30036-31371	-	444	hypothetical protein		ENOG41											
X1_008870	scaffold_81:32931-33942	+	336	hypothetical protein													
X1_008871	scaffold_81:37042-38815	-	558	hypothetical protein													
X1_008872	scaffold_81:41324-44306	-	956	hypothetical protein													
X1_008873	scaffold_81:45853-47856	-	436	hypothetical protein		ENOG41											
X1_008874	scaffold_81:48049-50642	+	356	hypothetical protein													
X1_008875	scaffold_81:54193-55032	+	249	hypothetical protein		ENOG41											
X1_008876	scaffold_81:55558-57475	+	638	hypothetical protein		ENOG41											
X1_008877	scaffold_81:58869-60236	-	431	hypothetical protein		ENOG41											
X1_008878	scaffold_81:60642-61612	+	305	hypothetical protein													
X1_008879	scaffold_81:61890-63081	+	359	hypothetical protein		ENOG41											
X1_008880	scaffold_81:63671-68330	+	1330	HIR complex subunit													
X1_008881	scaffold_81:68500-71577	+	682	hypothetical protein													
X1_008882	scaffold_81:71829-73108	-	221	hypothetical protein		ENOG41											
X1_008883	scaffold_81:73602-77612	-	1283	hypothetical protein													
X1_008884	scaffold_81:78223-79896	-	540	hypothetical protein													
X1_008885	scaffold_81:80098-80827	+	242	hypothetical protein													
X1_008886	scaffold_81:81134-83591	-	484	hypothetical protein													
X1_008887	scaffold_81:84643-84998	+	100	hypothetical protein													
X1_008888	scaffold_81:85444-88738	-	1032	hypothetical protein													
X1_008889	scaffold_81:89096-89918	+	273	hypothetical protein		ENOG41											
X1_008890	scaffold_81:92466-93045	-	192	hypothetical protein		ENOG41											
X1_008891	scaffold_81:95113-96253	+	379	hypothetical protein		ENOG41											
X1_008892	scaffold_81:98909-100150	-	392	hypothetical protein		ENOG41											
X1_008893	scaffold_81:100911-102600	+	562	hypothetical protein													
X1_008894	scaffold_81:102850-103663	+	201	hypothetical protein													
X1_008895	scaffold_81:105589-106242	-	140	Ubiquitin-conjugating enzyme spm2													
X1_008896	scaffold_81:106605-112004	+	1616	hypothetical protein		ENOG41											
X1_008897	scaffold_82:3669-4700	+	304	hypothetical protein		ENOG41											
X1_008898	scaffold_82:6072-7851	-	592	hypothetical protein		ENOG41											
X1_008899	scaffold_82:8529-9204	+	224	hypothetical protein		ENOG41											
X1_008900	scaffold_82:9561-11650	-	534	hypothetical protein		ENOG41											
X1_008901	scaffold_82:12259-13739	-	441	hypothetical protein		ENOG41											
X1_008902	scaffold_82:13761-14202	-	113	hypothetical protein		ENOG41											
X1_008903	scaffold_82:15095-15901	+	236	hypothetical protein		ENOG41											
X1_008904	scaffold_82:16156-18274	-	705	hypothetical protein		ENOG41											
X1_008905	scaffold_82:19148-21938	+	591	hypothetical protein		ENOG41											
X1_008906	scaffold_82:23358-24029	-	206	hypothetical protein													
X1_008907	scaffold_82:26620-28760	+	659	hypothetical protein		ENOG41											
X1_008908	scaffold_82:29460-30033	-	190	hypothetical protein													
X1_008909	scaffold_82:31320-33432	-	609	hypothetical protein		ENOG41											
X1_008910	scaffold_82:34399-35460	+	308	hypothetical protein		ENOG41											
X1_008911	scaffold_82:35615-37635	-	515	hypothetical protein		ENOG41											
X1_008912	scaffold_82:39028-45357	+	1775	hypothetical protein													
X1_008913	scaffold_82:47463-48932	-	406	hypothetical protein		ENOG41											
X1_008914	scaffold_82:49783-51750	+	554	hypothetical protein		ENOG41											
X1_008915	scaffold_82:52948-54535	+	441	hypothetical protein													
X1_008916	scaffold_82:54886-56978	-	661	hypothetical protein													
X1_008917	scaffold_82:57199-58667	+	473	hypothetical protein													
X1_008918	scaffold_82:59165-62601	-	1103	hypothetical protein													
X1_008919	scaffold_82:64458-66034	-	453	hypothetical protein		ENOG41											
X1_008920	scaffold_82:68200-68690	-	125	hypothetical protein													
X1_008921	scaffold_82:73488-73942	+	100	hypothetical protein													
X1_008922	scaffold_82:74031-74364	+	110	hypothetical protein		ENOG41											
X1_008923	scaffold_82:76195-77032	+	278	hypothetical protein													
X1_008924	scaffold_82:78137-79004	-	288	hypothetical protein													
X1_008925	scaffold_82:80184-80805	+	206	hypothetical protein													
X1_008926	scaffold_82:85742-87786	+	662	hypothetical protein		ENOG41											
X1_008927	scaffold_82:89763-91467	+	488	hypothetical protein													
X1_008928	scaffold_82:93766-94078	-	103	hypothetical protein													
X1_008929	scaffold_82:95268-99485	-	1204	hypothetical protein													
X1_008930	scaffold_82:100590-103432	+	636	hypothetical protein													
X1_008931	scaffold_82:104490-105058	+	166	hypothetical protein		ENOG41											
X1_008932	scaffold_83:3308-5001	+	517	hypothetical protein													
X1_008933	scaffold_83:7771-8794	-	340	hypothetical protein		ENOG41											
X1_008934	scaffold_83:10126-11791	-	451	hypothetical protein		ENOG41											
X1_008935	scaffold_83:13276-13816	+	179	hypothetical protein		ENOG41											
X1_008936	scaffold_83:17064-17516	+	124	hypothetical protein													
X1_008937	scaffold_83:17880-19801	+	394	hypothetical protein													
X1_008938	scaffold_83:20032-21296	+	211	hypothetical protein													
X1_008939	scaffold_83:21943-23745	-	535	hypothetical protein		ENOG41											
X1_008940	scaffold_83:24503-25333	-	259	hypothetical protein		ENOG41											
X1_008941	scaffold_83:27153-28089	-	311	hypothetical protein		ENOG41											
X1_008942	scaffold_83:29095-30543	-	406	hypothetical protein		ENOG41											
X1_008943	scaffold_83:32989-34816	-	608	hypothetical protein													
X1_008944	scaffold_83:35302-36309	-	300	hypothetical protein													
X1_008945	scaffold_83:37159-38227	-	268	hypothetical protein		ENOG41											
X1_008946	scaffold_83:39486-42108	-	873	hypothetical protein		ENOG41											
X1_008947	scaffold_83:43863-49393	+	1618	hypothetical protein													
X1_008948	scaffold_83:50485-53881	-	946	hypothetical protein		ENOG41											
X1_008949	scaffold_83:56044-56653	+	202	hypothetical protein													
X1_008950	scaffold_83:57487-59252	-	568	hypothetical protein													
X1_008951	scaffold_83:60169-62138	-	602	hypothetical protein		ENOG41											
X1_008952	scaffold_83:64162-65260	+	365	hypothetical protein													
X1_008953	scaffold_83:65458-67405	-	614	hypothetical protein		ENOG41											
X1_008954	scaffold_83:69059-73764	-	1384	hypothetical protein													
X1_008955	scaffold_83:74177-76022	+	539	hypothetical protein													
X1_008956	scaffold_83:76091-78084	-	647	hypothetical protein		ENOG41											
X1_008957	scaffold_83:78792-80300	+	445	hypothetical protein													
X1_008958	scaffold_83:82396-84041	+	513	hypothetical protein		ENOG41											
X1_008959	scaffold_83:84443-85284	+	263	hypothetical protein		ENOG41											
X1_008960	scaffold_83:85336-86083	-	248	hypothetical protein													
X1_008961	scaffold_83:86858-87215	+	100	40S ribosomal protein S25													
X1_008962	scaffold_83:87514-88425	-	276	hypothetical protein		ENOG41											
X1_008963	scaffold_83:88699-90141	-	369	hypothetical protein													
X1_008964	scaffold_83:95896-97196	+	375	hypothetical protein													
X1_008965	scaffold_83:97391-98198	-	268	hypothetical protein													
X1_008966	scaffold_83:100051-100912	+	286	hypothetical protein													
X1_008967	scaffold_83:100982-101816	-	277	hypothetical protein		ENOG41											
X1_008968	scaffold_83:102616-103291	-	224	hypothetical protein		ENOG41											
X1_008969	scaffold_84:1775-3549	-	490	hypothetical protein													
X1_008970	scaffold_84:4688-5470	+	239	hypothetical protein													
X1_008971	scaffold_84:7485-17214	-	2924	hypothetical protein		ENOG41											
X1_008972	scaffold_84:17451-22476	+	1475	hypothetical protein													
X1_008973	scaffold_84:22766-24011	+	414	hypothetical protein		ENOG41											
X1_008974	scaffold_84:24349-27652	+	1100	hypothetical protein													
X1_008975	scaffold_84:28243-28654	+	136	hypothetical protein													
X1_008976	scaffold_84:28871-30794	+	328	hypothetical protein													
X1_008977	scaffold_84:31062-32501	-	463	hypothetical protein		ENOG41											
X1_008978	scaffold_84:33289-34597	+	415	hypothetical protein		ENOG41											
X1_008979	scaffold_84:34957-36691	+	503	hypothetical protein													
X1_008980	scaffold_84:37149-37837	+	210	iron-binding protein													
X1_008981	scaffold_84:39290-41848	+	554	hypothetical protein		ENOG41											
X1_008982	scaffold_84:44158-46192	-	585	hypothetical protein		ENOG41											
X1_008983	scaffold_84:49233-51216	+	660	hypothetical protein													
X1_008984	scaffold_84:51967-52507	-	179	hypothetical protein		ENOG41											
X1_008985	scaffold_84:52996-54087	+	310	hypothetical protein		ENOG41											
X1_008986	scaffold_84:56961-59499	-	826	hypothetical protein													
X1_008987	scaffold_84:59778-63614	+	1190	hypothetical protein													
X1_008988	scaffold_84:63932-65427	+	447	hypothetical protein													
X1_008989	scaffold_84:65735-67361	-	541	hypothetical protein		ENOG41											
X1_008990	scaffold_84:69197-70814	+	480	hypothetical protein		ENOG41											
X1_008991	scaffold_84:72815-78977	+	1099	hypothetical protein		ENOG41											
X1_008992	scaffold_84:82088-83397	+	384	hypothetical protein		ENOG41											
X1_008993	scaffold_84:85350-87581	+	572	hypothetical protein		ENOG41											
X1_008994	scaffold_84:88501-90064	+	486	hypothetical protein													
X1_008995	scaffold_84:91040-92934	-	614	5-aminolevulinate synthase, mitochondrial													
X1_008996	scaffold_84:94143-99858	-	1904	hypothetical protein		ENOG41											
X1_008997	scaffold_84:100551-102428	+	524	hypothetical protein													
X1_008998	scaffold_85:29181-30713	+	490	hypothetical protein		ENOG41											
X1_008999	scaffold_85:31434-32594	+	283	hypothetical protein		ENOG41											
X1_009000	scaffold_85:35178-35694	+	171	hypothetical protein													
X1_009001	scaffold_85:35760-37603	-	462	hypothetical protein													
X1_009002	scaffold_85:38433-40810	+	608	hypothetical protein													
X1_009003	scaffold_85:41021-41723	-	134	60S ribosomal protein L32													
X1_009004	scaffold_85:42273-43675	-	417	hypothetical protein													
X1_009005	scaffold_85:44107-46200	+	592	hypothetical protein													
X1_009006	scaffold_85:46353-47428	-	337	proteasome regulatory particle subunit RPN11													
X1_009007	scaffold_85:50069-52582	+	785	hypothetical protein													
X1_009008	scaffold_85:53340-61518	-	2581	hypothetical protein													
X1_009009	scaffold_85:64382-65501	-	372	hypothetical protein													
X1_009010	scaffold_85:66456-67257	-	223	hypothetical protein													
X1_009011	scaffold_85:68383-69574	-	374	hypothetical protein		ENOG41											
X1_009012	scaffold_85:73931-78085	-	373	hypothetical protein		ENOG41											
X1_009013	scaffold_85:80114-84120	-	1231	hypothetical protein													
X1_009014	scaffold_85:86983-89731	+	831	hypothetical protein		ENOG41											
X1_009015	scaffold_85:90797-95015	+	1123	hypothetical protein		ENOG41											
X1_009016	scaffold_85:95338-95833	+	164	hypothetical protein													
X1_009017	scaffold_85:96369-97047	+	225	hypothetical protein													
X1_009018	scaffold_85:97147-98404	-	418	hypothetical protein													
X1_009019	scaffold_86:1347-6021	+	953	hypothetical protein		ENOG41											
X1_009020	scaffold_86:6638-7052	-	102	hypothetical protein													
X1_009021	scaffold_86:13283-16136	+	743	hypothetical protein		ENOG41											
X1_009022	scaffold_86:17759-18257	+	165	hypothetical protein													
